16/01/2015 20:49:31 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:49 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:49 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:49 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:56:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:56:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:56:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:00 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:00 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:00 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 16:57:01 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 16:57:01 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 16:57:01 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
